x,y,z,shadow
247190.346648431,-530101.409070719,6685462.6188937,1
292451.094789767,-506540.154905018,6685462.6188937,1
335486.113512953,-479123.824303183,6685462.6188937,1
375967.880340252,-448061.072095525,6685462.6188937,1
413588.304582548,-413588.304582548,6685462.6188937,1
448061.072095525,-375967.880340252,6685462.6188937,1
479123.824303183,-335486.113512953,6685462.6188937,1
506540.154905018,-292451.094789767,6685462.6188937,1
530101.409070718,-247190.346648432,6685462.6188937,1
549628.271429408,-200048.33071149,6685462.6188937,1
564972.130767897,-151383.826185349,6685462.6188937,1
576016.211051741,-101567.199333884,6685462.6188937,1
1160918.40063128,101567.199333883,6609044.83046493,1
1147648.59092928,202361.410952884,6609044.83046493,1
1125644.48248115,301615.530045373,6609044.83046493,1
1095073.53983862,398574.17283378,6609044.83046493,1
1056168.42633443,492499.425501257,6609044.83046493,1
1009225.2333739,582676.460161385,6609044.83046493,1
954601.227000543,668418.975130019,6609044.83046493,1
892712.128885731,749074.418095501,6609044.83046493,1
824028.952435777,824028.952435777,6609044.83046493,1
749074.418095501,892712.128885731,6609044.83046493,1
668418.975130019,954601.227000543,6609044.83046493,1
582676.460161385,1009225.2333739,6609044.83046493,1
492499.425501257,1056168.42633443,6609044.83046493,1
398574.17283378,1095073.53983862,6609044.83046493,1
301615.530045373,1125644.48248115,6609044.83046493,1
202361.410952885,1147648.59092928,6609044.83046493,1
101567.199333884,1160918.40063128,6609044.83046493,1
7.1357286187515e-11,1165352.92032277,6609044.83046493,1
-101567.199333883,1160918.40063128,6609044.83046493,1
-202361.410952884,1147648.59092928,6609044.83046493,1
-301615.530045373,1125644.48248115,6609044.83046493,1
-398574.17283378,1095073.53983862,6609044.83046493,1
-492499.425501257,1056168.42633443,6609044.83046493,1
-582676.460161385,1009225.2333739,6609044.83046493,1
-668418.975130018,954601.227000543,6609044.83046493,1
-749074.418095501,892712.128885731,6609044.83046493,1
-824028.952435777,824028.952435777,6609044.83046493,1
-892712.128885731,749074.418095501,6609044.83046493,1
-954601.227000543,668418.975130019,6609044.83046493,1
-1009225.2333739,582676.460161385,6609044.83046493,1
-1056168.42633443,492499.425501257,6609044.83046493,1
-1095073.53983862,398574.17283378,6609044.83046493,1
-1125644.48248115,301615.530045373,6609044.83046493,1
-1147648.59092928,202361.410952885,6609044.83046493,1
-1160918.40063128,101567.199333884,6609044.83046493,1
-1165352.92032277,1.4271457237503e-10,6609044.83046493,1
-1160918.40063128,-101567.199333883,6609044.83046493,1
-1147648.59092928,-202361.410952884,6609044.83046493,1
-1125644.48248115,-301615.530045373,6609044.83046493,1
-1095073.53983862,-398574.17283378,6609044.83046493,1
-1056168.42633443,-492499.425501256,6609044.83046493,1
-1009225.2333739,-582676.460161384,6609044.83046493,1
-954601.227000543,-668418.975130018,6609044.83046493,1
-892712.128885731,-749074.418095501,6609044.83046493,1
-824028.952435777,-824028.952435777,6609044.83046493,1
-749074.418095501,-892712.128885731,6609044.83046493,1
-668418.975130019,-954601.227000543,6609044.83046493,1
-582676.460161385,-1009225.2333739,6609044.83046493,1
-492499.425501257,-1056168.42633443,6609044.83046493,1
-398574.172833781,-1095073.53983862,6609044.83046493,1
-301615.530045373,-1125644.48248115,6609044.83046493,1
-202361.410952884,-1147648.59092928,6609044.83046493,1
-101567.199333884,-1160918.40063128,6609044.83046493,1
-2.14071858562545e-10,-1165352.92032277,6609044.83046493,1
101567.199333883,-1160918.40063128,6609044.83046493,1
202361.410952884,-1147648.59092928,6609044.83046493,1
301615.530045373,-1125644.48248115,6609044.83046493,1
398574.17283378,-1095073.53983862,6609044.83046493,1
492499.425501256,-1056168.42633443,6609044.83046493,1
582676.460161385,-1009225.2333739,6609044.83046493,1
668418.975130019,-954601.227000543,6609044.83046493,1
749074.418095501,-892712.128885731,6609044.83046493,1
824028.952435777,-824028.952435777,6609044.83046493,1
892712.128885731,-749074.418095501,6609044.83046493,1
954601.227000543,-668418.975130019,6609044.83046493,1
1009225.2333739,-582676.460161385,6609044.83046493,1
1056168.42633443,-492499.425501257,6609044.83046493,1
1095073.53983861,-398574.172833781,6609044.83046493,1
1125644.48248115,-301615.530045373,6609044.83046493,1
1147648.59092928,-202361.410952884,6609044.83046493,1
1730325.05109067,151383.826185349,6482328.22022594,1
1710546.67206068,301615.530045373,6482328.22022594,1
1677750,449551.757601316,6482328.22022594,1
1632184.63738617,594066.62483514,6482328.22022594,1
1574197.3641418,734060.286346733,6482328.22022594,1
1504229.49842995,868467.305841508,6482328.22022594,1
1422813.53795645,996264.764743933,6482328.22022594,1
1330569.10734079,1116480.04722554,6482328.22022594,1
1228198.24239868,1228198.24239868,6482328.22022594,1
1116480.04722554,1330569.10734079,6482328.22022594,1
996264.764743933,1422813.53795645,6482328.22022594,1
868467.305841509,1504229.49842995,6482328.22022594,1
734060.286346733,1574197.3641418,6482328.22022594,1
594066.62483514,1632184.63738617,6482328.22022594,1
449551.757601316,1677750,6482328.22022594,1
301615.530045373,1710546.67206068,6482328.22022594,1
151383.826185349,1730325.05109067,6482328.22022594,1
1.06356570626293e-10,1736934.61168302,6482328.22022594,1
-151383.826185348,1730325.05109067,6482328.22022594,1
-301615.530045373,1710546.67206068,6482328.22022594,1
-449551.757601316,1677750,6482328.22022594,1
-594066.62483514,1632184.63738617,6482328.22022594,1
-734060.286346733,1574197.3641418,6482328.22022594,1
-868467.305841508,1504229.49842995,6482328.22022594,1
-996264.764743932,1422813.53795645,6482328.22022594,1
-1116480.04722554,1330569.10734079,6482328.22022594,1
-1228198.24239868,1228198.24239868,6482328.22022594,1
-1330569.10734079,1116480.04722554,6482328.22022594,1
-1422813.53795645,996264.764743933,6482328.22022594,1
-1504229.49842995,868467.305841508,6482328.22022594,1
-1574197.3641418,734060.286346733,6482328.22022594,1
-1632184.63738617,594066.62483514,6482328.22022594,1
-1677750,449551.757601316,6482328.22022594,1
-1710546.67206068,301615.530045374,6482328.22022594,1
-1730325.05109067,151383.826185349,6482328.22022594,1
-1736934.61168302,2.12713141252586e-10,6482328.22022594,1
-1730325.05109067,-151383.826185348,6482328.22022594,1
-1710546.67206068,-301615.530045373,6482328.22022594,1
-1677750,-449551.757601316,6482328.22022594,1
-1632184.63738617,-594066.62483514,6482328.22022594,1
-1574197.3641418,-734060.286346733,6482328.22022594,1
-1504229.49842995,-868467.305841508,6482328.22022594,1
-1422813.53795645,-996264.764743932,6482328.22022594,1
-1330569.10734079,-1116480.04722554,6482328.22022594,1
-1228198.24239868,-1228198.24239868,6482328.22022594,1
-1116480.04722554,-1330569.10734079,6482328.22022594,1
-996264.764743933,-1422813.53795645,6482328.22022594,1
-868467.305841509,-1504229.49842995,6482328.22022594,1
-734060.286346734,-1574197.3641418,6482328.22022594,1
-594066.624835141,-1632184.63738617,6482328.22022594,1
-449551.757601316,-1677750,6482328.22022594,1
-301615.530045373,-1710546.67206068,6482328.22022594,1
-151383.826185349,-1730325.05109067,6482328.22022594,1
-3.19069711878879e-10,-1736934.61168302,6482328.22022594,1
151383.826185348,-1730325.05109067,6482328.22022594,1
301615.530045372,-1710546.67206068,6482328.22022594,1
449551.757601315,-1677750,6482328.22022594,1
594066.624835139,-1632184.63738617,6482328.22022594,1
734060.286346732,-1574197.3641418,6482328.22022594,1
868467.305841509,-1504229.49842995,6482328.22022594,1
996264.764743933,-1422813.53795645,6482328.22022594,1
1116480.04722554,-1330569.10734079,6482328.22022594,1
1228198.24239868,-1228198.24239868,6482328.22022594,1
1330569.10734079,-1116480.04722554,6482328.22022594,1
1422813.53795645,-996264.764743933,6482328.22022594,1
1504229.49842995,-868467.305841509,6482328.22022594,1
1574197.3641418,-734060.286346734,6482328.22022594,1
1632184.63738617,-594066.624835141,6482328.22022594,1
1677750,-449551.757601316,6482328.22022594,1
1710546.67206068,-301615.530045373,6482328.22022594,1
2286562.88311243,200048.33071149,6306277.17809423,0.143927019265094
2260426.46016138,398574.17283378,6306277.17809423,0.190630753289234
2217086.8269657,594066.62483514,6306277.17809423,0.273925858008976
2156873.82430318,785037.871114269,6306277.17809423,0.397302737993078
2080245.70948169,970034.505175392,6306277.17809423,0.558745708854822
1987785.66872435,1147648.59092928,6306277.17809423,0.745947121683856
1880197.3787702,1316528.37793703,6306277.17809423,0.927156455333428
1758299.6514694,1475388.58904712,6306277.17809423,1
1623020.20213056,1623020.20213056,6306277.17809423,1
1475388.58904712,1758299.6514694,6306277.17809423,1
1316528.37793703,1880197.3787702,6306277.17809423,1
1147648.59092928,1987785.66872435,6306277.17809423,1
970034.505175392,2080245.70948169,6306277.17809423,1
785037.871114269,2156873.82430318,6306277.17809423,1
594066.62483514,2217086.8269657,6306277.17809423,1
398574.17283378,2260426.46016138,6306277.17809423,1
200048.33071149,2286562.88311243,6306277.17809423,1
1.40546417342751e-10,2295297.18185856,6306277.17809423,1
-200048.330711489,2286562.88311243,6306277.17809423,1
-398574.17283378,2260426.46016138,6306277.17809423,1
-594066.62483514,2217086.8269657,6306277.17809423,1
-785037.871114269,2156873.82430318,6306277.17809423,1
-970034.505175392,2080245.70948169,6306277.17809423,1
-1147648.59092928,1987785.66872435,6306277.17809423,1
-1316528.37793703,1880197.3787702,6306277.17809423,1
-1475388.58904712,1758299.6514694,6306277.17809423,1
-1623020.20213056,1623020.20213056,6306277.17809423,1
-1758299.6514694,1475388.58904712,6306277.17809423,1
-1880197.3787702,1316528.37793703,6306277.17809423,1
-1987785.66872435,1147648.59092928,6306277.17809423,1
-2080245.70948169,970034.505175392,6306277.17809423,1
-2156873.82430318,785037.871114269,6306277.17809423,1
-2217086.8269657,594066.624835141,6306277.17809423,1
-2260426.46016138,398574.172833781,6306277.17809423,1
-2286562.88311243,200048.33071149,6306277.17809423,1
-2295297.18185856,2.81092834685503e-10,6306277.17809423,1
-2286562.88311243,-200048.330711489,6306277.17809423,1
-2260426.46016139,-398574.17283378,6306277.17809423,1
-2217086.8269657,-594066.62483514,6306277.17809423,1
-2156873.82430318,-785037.871114269,6306277.17809423,1
-2080245.70948169,-970034.505175392,6306277.17809423,1
-1987785.66872435,-1147648.59092928,6306277.17809423,1
-1880197.3787702,-1316528.37793703,6306277.17809423,1
-1758299.6514694,-1475388.58904712,6306277.17809423,1
-1623020.20213056,-1623020.20213056,6306277.17809423,1
-1475388.58904712,-1758299.6514694,6306277.17809423,1
-1316528.37793703,-1880197.3787702,6306277.17809423,1
-1147648.59092928,-1987785.66872435,6306277.17809423,1
-970034.505175393,-2080245.70948169,6306277.17809423,1
-785037.871114271,-2156873.82430318,6306277.17809423,1
-594066.62483514,-2217086.8269657,6306277.17809423,1
-398574.17283378,-2260426.46016138,6306277.17809423,1
-200048.33071149,-2286562.88311243,6306277.17809423,1
-4.21639252028254e-10,-2295297.18185856,6306277.17809423,1
200048.330711489,-2286562.88311243,6306277.17809423,1
398574.172833779,-2260426.46016139,6306277.17809423,1
594066.624835139,-2217086.8269657,6306277.17809423,1
785037.871114268,-2156873.82430318,6306277.17809423,1
970034.505175391,-2080245.70948169,6306277.17809423,1
1147648.59092928,-1987785.66872435,6306277.17809423,1
1316528.37793703,-1880197.3787702,6306277.17809423,1
1475388.58904712,-1758299.6514694,6306277.17809423,1
1623020.20213056,-1623020.20213056,6306277.17809423,1
1758299.6514694,-1475388.58904712,6306277.17809423,1
1880197.3787702,-1316528.37793703,6306277.17809423,0.927156455333428
1987785.66872435,-1147648.59092928,6306277.17809423,0.745947121683856
2080245.70948169,-970034.505175393,6306277.17809423,0.558745708854822
2156873.82430318,-785037.871114271,6306277.17809423,0.397302737993085
2217086.8269657,-594066.62483514,6306277.17809423,0.273925858008976
2260426.46016138,-398574.17283378,6306277.17809423,0.190630753289234
2825398.59092928,247190.346648432,6082231.55880296,0
2793103.03801744,492499.425501257,6082231.55880296,0
2739550.28446457,734060.286346733,6082231.55880296,0
2665147.89906123,970034.505175392,6082231.55880296,0
2570462.12888573,1198626.17569682,6082231.55880296,0
2456213.58982194,1418095.57727092,6082231.55880296,0
2323271.7822373,1626772.41523246,6082231.55880296,0.084608371644844
2172648.47355997,1823068.53284205,6082231.55880296,0.364414401054391
2005489.99811783,2005489.99811783,6082231.55880296,0.711542578495076
1823068.53284205,2172648.47355997,6082231.55880296,0.989830787564656
1626772.41523246,2323271.7822373,6082231.55880296,1
1418095.57727092,2456213.58982194,6082231.55880296,1
1198626.17569682,2570462.12888573,6082231.55880296,1
970034.505175392,2665147.89906123,6082231.55880296,1
734060.286346733,2739550.28446457,6082231.55880296,1
492499.425501257,2793103.03801744,6082231.55880296,1
247190.346648432,2825398.59092928,6082231.55880296,1
1.73666620958985e-10,2836191.15454183,6082231.55880296,1
-247190.346648431,2825398.59092928,6082231.55880296,1
-492499.425501257,2793103.03801744,6082231.55880296,1
-734060.286346733,2739550.28446457,6082231.55880296,1
-970034.505175392,2665147.89906123,6082231.55880296,1
-1198626.17569682,2570462.12888573,6082231.55880296,1
-1418095.57727092,2456213.58982194,6082231.55880296,1
-1626772.41523246,2323271.7822373,6082231.55880296,1
-1823068.53284205,2172648.47355997,6082231.55880296,1
-2005489.99811783,2005489.99811783,6082231.55880296,1
-2172648.47355997,1823068.53284205,6082231.55880296,1
-2323271.7822373,1626772.41523246,6082231.55880296,1
-2456213.58982194,1418095.57727092,6082231.55880296,1
-2570462.12888573,1198626.17569682,6082231.55880296,1
-2665147.89906123,970034.505175392,6082231.55880296,1
-2739550.28446457,734060.286346734,6082231.55880296,1
-2793103.03801744,492499.425501258,6082231.55880296,1
-2825398.59092928,247190.346648432,6082231.55880296,1
-2836191.15454183,3.47333241917969e-10,6082231.55880296,1
-2825398.59092928,-247190.346648431,6082231.55880296,1
-2793103.03801744,-492499.425501256,6082231.55880296,1
-2739550.28446457,-734060.286346733,6082231.55880296,1
-2665147.89906123,-970034.505175392,6082231.55880296,1
-2570462.12888573,-1198626.17569682,6082231.55880296,1
-2456213.58982195,-1418095.57727092,6082231.55880296,1
-2323271.7822373,-1626772.41523246,6082231.55880296,1
-2172648.47355997,-1823068.53284205,6082231.55880296,1
-2005489.99811783,-2005489.99811783,6082231.55880296,1
-1823068.53284205,-2172648.47355997,6082231.55880296,1
-1626772.41523246,-2323271.7822373,6082231.55880296,1
-1418095.57727092,-2456213.58982194,6082231.55880296,1
-1198626.17569682,-2570462.12888573,6082231.55880296,1
-970034.505175394,-2665147.89906123,6082231.55880296,1
-734060.286346733,-2739550.28446457,6082231.55880296,1
-492499.425501257,-2793103.03801744,6082231.55880296,1
-247190.346648432,-2825398.59092928,6082231.55880296,1
-5.20999862876954e-10,-2836191.15454183,6082231.55880296,1
247190.346648431,-2825398.59092928,6082231.55880296,1
492499.425501256,-2793103.03801744,6082231.55880296,1
734060.286346732,-2739550.28446457,6082231.55880296,1
970034.50517539,-2665147.89906123,6082231.55880296,1
1198626.17569682,-2570462.12888573,6082231.55880296,1
1418095.57727092,-2456213.58982194,6082231.55880296,1
1626772.41523246,-2323271.7822373,6082231.55880296,1
1823068.53284205,-2172648.47355997,6082231.55880296,0.989830787564656
2005489.99811783,-2005489.99811783,6082231.55880296,0.711542578495076
2172648.47355997,-1823068.53284205,6082231.55880296,0.364414401054391
2323271.7822373,-1626772.41523247,6082231.55880296,0.0846083716448459
2456213.58982194,-1418095.57727092,6082231.55880296,0
2570462.12888573,-1198626.17569682,6082231.55880296,0
2665147.89906123,-970034.505175394,6082231.55880296,0
2739550.28446457,-734060.286346733,6082231.55880296,0
2793103.03801744,-492499.425501257,6082231.55880296,0
3342731.30944685,292451.094789767,5811896.48479737,0
3304522.41523246,582676.460161385,5811896.48479737,0
3241164.11011297,868467.305841508,5811896.48479737,0
3153138.58904712,1147648.59092928,5811896.48479737,0
3041115.77940148,1418095.57727092,5811896.48479737,0
2905948.24239868,1677750,5811896.48479737,0
2748664.68461171,1924635.73217593,5811896.48479737,0
2570462.12888573,2156873.82430318,5811896.48479737,0
2372696.80427146,2372696.80427146,5811896.48479737,0.0218276180966961
2156873.82430318,2570462.12888573,5811896.48479737,0.397302737993085
1924635.73217594,2748664.68461171,5811896.48479737,0.859469395953339
1677750,2905948.24239868,5811896.48479737,1
1418095.57727092,3041115.77940148,5811896.48479737,1
1147648.59092928,3153138.58904711,5811896.48479737,1
868467.305841508,3241164.11011297,5811896.48479737,1
582676.460161385,3304522.41523246,5811896.48479737,1
292451.094789768,3342731.30944685,5811896.48479737,1
2.05465116726947e-10,3355500,5811896.48479737,1
-292451.094789766,3342731.30944685,5811896.48479737,1
-582676.460161385,3304522.41523246,5811896.48479737,1
-868467.305841508,3241164.11011297,5811896.48479737,1
-1147648.59092928,3153138.58904712,5811896.48479737,1
-1418095.57727092,3041115.77940148,5811896.48479737,1
-1677750,2905948.24239868,5811896.48479737,1
-1924635.73217593,2748664.68461171,5811896.48479737,1
-2156873.82430318,2570462.12888573,5811896.48479737,1
-2372696.80427146,2372696.80427146,5811896.48479737,1
-2570462.12888573,2156873.82430318,5811896.48479737,1
-2748664.68461171,1924635.73217594,5811896.48479737,1
-2905948.24239868,1677750,5811896.48479737,1
-3041115.77940148,1418095.57727092,5811896.48479737,1
-3153138.58904711,1147648.59092928,5811896.48479737,1
-3241164.11011297,868467.305841509,5811896.48479737,1
-3304522.41523246,582676.460161386,5811896.48479737,1
-3342731.30944685,292451.094789767,5811896.48479737,1
-3355500,4.10930233453894e-10,5811896.48479737,1
-3342731.30944685,-292451.094789766,5811896.48479737,1
-3304522.41523246,-582676.460161384,5811896.48479737,1
-3241164.11011297,-868467.305841508,5811896.48479737,1
-3153138.58904712,-1147648.59092928,5811896.48479737,1
-3041115.77940148,-1418095.57727092,5811896.48479737,1
-2905948.24239868,-1677750,5811896.48479737,1
-2748664.68461171,-1924635.73217593,5811896.48479737,1
-2570462.12888573,-2156873.82430318,5811896.48479737,1
-2372696.80427146,-2372696.80427146,5811896.48479737,1
-2156873.82430318,-2570462.12888573,5811896.48479737,1
-1924635.73217594,-2748664.68461171,5811896.48479737,1
-1677750,-2905948.24239868,5811896.48479737,1
-1418095.57727092,-3041115.77940148,5811896.48479737,1
-1147648.59092928,-3153138.58904711,5811896.48479737,1
-868467.305841508,-3241164.11011297,5811896.48479737,1
-582676.460161385,-3304522.41523246,5811896.48479737,1
-292451.094789767,-3342731.30944685,5811896.48479737,1
-6.16395350180841e-10,-3355500,5811896.48479737,1
292451.094789766,-3342731.30944685,5811896.48479737,1
582676.460161383,-3304522.41523246,5811896.48479737,1
868467.305841507,-3241164.11011297,5811896.48479737,1
1147648.59092928,-3153138.58904712,5811896.48479737,1
1418095.57727091,-3041115.77940148,5811896.48479737,1
1677750,-2905948.24239868,5811896.48479737,1
1924635.73217593,-2748664.68461171,5811896.48479737,0.859469395953339
2156873.82430318,-2570462.12888573,5811896.48479737,0.397302737993085
2372696.80427146,-2372696.80427146,5811896.48479737,0.0218276180966961
2570462.12888573,-2156873.82430318,5811896.48479737,0
2748664.68461171,-1924635.73217594,5811896.48479737,0
2905948.24239868,-1677750,5811896.48479737,0
3041115.77940148,-1418095.57727092,5811896.48479737,0
3153138.58904711,-1147648.59092928,5811896.48479737,0
3241164.11011297,-868467.305841508,5811896.48479737,0
3304522.41523246,-582676.460161385,5811896.48479737,0
3834623.82430318,335486.113512953,5497329.36922342,0
3790792.38154238,668418.975130019,5497329.36922342,0
3718110.71981501,996264.764743933,5497329.36922342,0
3617131.99045322,1316528.37793703,5497329.36922342,0
3488624.70256007,1626772.41523246,5497329.36922342,0
3333566.87419125,1924635.73217593,5497329.36922342,0
3153138.58904712,2207851.40907072,5497329.36922342,0
2948713.0153232,2474264.00360534,5497329.36922342,0
2721845.95507108,2721845.95507108,5497329.36922342,0
2474264.00360534,2948713.0153232,5497329.36922342,0
2207851.40907072,3153138.58904712,5497329.36922342,0.292394196657246
1924635.73217594,3333566.87419125,5497329.36922342,0.859469395953339
1626772.41523246,3488624.70256007,5497329.36922342,1
1316528.37793703,3617131.99045322,5497329.36922342,1
996264.764743933,3718110.71981501,5497329.36922342,1
668418.975130019,3790792.38154238,5497329.36922342,1
335486.113512954,3834623.82430318,5497329.36922342,1
2.35699898893388e-10,3849271.46435187,5497329.36922342,1
-335486.113512952,3834623.82430318,5497329.36922342,1
-668418.975130019,3790792.38154238,5497329.36922342,1
-996264.764743932,3718110.71981501,5497329.36922342,1
-1316528.37793703,3617131.99045322,5497329.36922342,1
-1626772.41523246,3488624.70256007,5497329.36922342,1
-1924635.73217593,3333566.87419125,5497329.36922342,1
-2207851.40907072,3153138.58904712,5497329.36922342,1
-2474264.00360534,2948713.0153232,5497329.36922342,1
-2721845.95507108,2721845.95507108,5497329.36922342,1
-2948713.0153232,2474264.00360534,5497329.36922342,1
-3153138.58904711,2207851.40907072,5497329.36922342,1
-3333566.87419125,1924635.73217593,5497329.36922342,1
-3488624.70256007,1626772.41523246,5497329.36922342,1
-3617131.99045322,1316528.37793703,5497329.36922342,1
-3718110.71981501,996264.764743934,5497329.36922342,1
-3790792.38154238,668418.97513002,5497329.36922342,1
-3834623.82430318,335486.113512953,5497329.36922342,1
-3849271.46435187,4.71399797786776e-10,5497329.36922342,1
-3834623.82430318,-335486.113512952,5497329.36922342,1
-3790792.38154238,-668418.975130017,5497329.36922342,1
-3718110.71981501,-996264.764743933,5497329.36922342,1
-3617131.99045322,-1316528.37793703,5497329.36922342,1
-3488624.70256007,-1626772.41523246,5497329.36922342,1
-3333566.87419125,-1924635.73217593,5497329.36922342,1
-3153138.58904712,-2207851.40907072,5497329.36922342,1
-2948713.0153232,-2474264.00360534,5497329.36922342,1
-2721845.95507108,-2721845.95507108,5497329.36922342,1
-2474264.00360534,-2948713.0153232,5497329.36922342,1
-2207851.40907072,-3153138.58904711,5497329.36922342,1
-1924635.73217594,-3333566.87419124,5497329.36922342,1
-1626772.41523247,-3488624.70256007,5497329.36922342,1
-1316528.37793704,-3617131.99045322,5497329.36922342,1
-996264.764743932,-3718110.71981501,5497329.36922342,1
-668418.975130019,-3790792.38154238,5497329.36922342,1
-335486.113512953,-3834623.82430318,5497329.36922342,1
-7.07099696680164e-10,-3849271.46435187,5497329.36922342,1
335486.113512952,-3834623.82430318,5497329.36922342,1
668418.975130017,-3790792.38154238,5497329.36922342,1
996264.764743931,-3718110.71981501,5497329.36922342,1
1316528.37793703,-3617131.99045322,5497329.36922342,1
1626772.41523246,-3488624.70256007,5497329.36922342,1
1924635.73217594,-3333566.87419125,5497329.36922342,0.859469395953339
2207851.40907072,-3153138.58904712,5497329.36922342,0.292394196657246
2474264.00360534,-2948713.0153232,5497329.36922342,0
2721845.95507108,-2721845.95507108,5497329.36922342,0
2948713.0153232,-2474264.00360534,5497329.36922342,0
3153138.58904711,-2207851.40907072,5497329.36922342,0
3333566.87419124,-1924635.73217594,5497329.36922342,0
3488624.70256007,-1626772.41523247,5497329.36922342,0
3617131.99045322,-1316528.37793704,5497329.36922342,0
3718110.71981501,-996264.764743933,5497329.36922342,0
3790792.38154238,-668418.975130019,5497329.36922342,0
4297332.53644739,375967.880340252,5140924.25777146,0
4248212.12888573,749074.418095501,5140924.25777146,0
4166760.26188263,1116480.04722554,5140924.25777146,0
4053596.83332796,1475388.58904712,5140924.25777146,0
3909583.08524299,1823068.53284205,5140924.25777146,0
3735815.0492085,2156873.82430318,5140924.25777146,0
3533615.20490274,2474264.00360534,5140924.25777146,0
3304522.41523246,2772823.53983861,5140924.25777146,0
3050280.21465708,3050280.21465708,5140924.25777146,0
2772823.53983861,3304522.41523246,5140924.25777146,0
2474264.00360534,3533615.20490274,5140924.25777146,0
2156873.82430318,3735815.0492085,5140924.25777146,0.397302737993075
1823068.53284205,3909583.08524299,5140924.25777146,0.989830787564654
1475388.58904712,4053596.83332796,5140924.25777146,1
1116480.04722554,4166760.26188263,5140924.25777146,1
749074.418095501,4248212.12888573,5140924.25777146,1
375967.880340252,4297332.53644739,5140924.25777146,1
2.6414086250976e-10,4313747.64860636,5140924.25777146,1
-375967.880340251,4297332.53644739,5140924.25777146,1
-749074.418095501,4248212.12888573,5140924.25777146,1
-1116480.04722554,4166760.26188263,5140924.25777146,1
-1475388.58904712,4053596.83332796,5140924.25777146,1
-1823068.53284205,3909583.08524299,5140924.25777146,1
-2156873.82430318,3735815.0492085,5140924.25777146,1
-2474264.00360534,3533615.20490274,5140924.25777146,1
-2772823.53983861,3304522.41523246,5140924.25777146,1
-3050280.21465708,3050280.21465708,5140924.25777146,1
-3304522.41523246,2772823.53983862,5140924.25777146,1
-3533615.20490273,2474264.00360534,5140924.25777146,1
-3735815.0492085,2156873.82430318,5140924.25777146,1
-3909583.08524299,1823068.53284205,5140924.25777146,1
-4053596.83332796,1475388.58904712,5140924.25777146,1
-4166760.26188263,1116480.04722554,5140924.25777146,1
-4248212.12888573,749074.418095503,5140924.25777146,1
-4297332.53644739,375967.880340252,5140924.25777146,1
-4313747.64860636,5.28281725019521e-10,5140924.25777146,1
-4297332.53644739,-375967.880340251,5140924.25777146,1
-4248212.12888573,-749074.4180955,5140924.25777146,1
-4166760.26188263,-1116480.04722554,5140924.25777146,1
-4053596.83332796,-1475388.58904712,5140924.25777146,1
-3909583.08524299,-1823068.53284205,5140924.25777146,1
-3735815.0492085,-2156873.82430318,5140924.25777146,1
-3533615.20490274,-2474264.00360534,5140924.25777146,1
-3304522.41523246,-2772823.53983861,5140924.25777146,1
-3050280.21465709,-3050280.21465708,5140924.25777146,1
-2772823.53983862,-3304522.41523246,5140924.25777146,1
-2474264.00360534,-3533615.20490273,5140924.25777146,1
-2156873.82430318,-3735815.0492085,5140924.25777146,1
-1823068.53284205,-3909583.08524299,5140924.25777146,1
-1475388.58904712,-4053596.83332796,5140924.25777146,1
-1116480.04722554,-4166760.26188263,5140924.25777146,1
-749074.418095501,-4248212.12888573,5140924.25777146,1
-375967.880340252,-4297332.53644739,5140924.25777146,1
-7.92422587529281e-10,-4313747.64860636,5140924.25777146,1
375967.88034025,-4297332.53644739,5140924.25777146,1
749074.418095499,-4248212.12888573,5140924.25777146,1
1116480.04722554,-4166760.26188263,5140924.25777146,1
1475388.58904711,-4053596.83332797,5140924.25777146,1
1823068.53284205,-3909583.08524299,5140924.25777146,0.989830787564654
2156873.82430318,-3735815.0492085,5140924.25777146,0.397302737993075
2474264.00360534,-3533615.20490274,5140924.25777146,0
2772823.53983861,-3304522.41523246,5140924.25777146,0
3050280.21465708,-3050280.21465709,5140924.25777146,0
3304522.41523246,-2772823.53983862,5140924.25777146,0
3533615.20490273,-2474264.00360534,5140924.25777146,0
3735815.0492085,-2156873.82430318,5140924.25777146,0
3909583.08524299,-1823068.53284205,5140924.25777146,0
4053596.83332796,-1475388.58904712,5140924.25777146,0
4166760.26188263,-1116480.04722554,5140924.25777146,0
4248212.12888573,-749074.418095501,5140924.25777146,0
4727335.95318891,413588.304582548,4745393.60854292,0
4673300.41678765,824028.952435777,4745393.60854292,0
4583698.24239868,1228198.24239868,4745393.60854292,0
4459211.3566724,1623020.20213056,4745393.60854292,0
4300787.1799764,2005489.99811783,4745393.60854292,0
4109631.41595448,2372696.80427146,4745393.60854292,0
3887198.87539385,2721845.95507108,4745393.60854292,0
3635182.40423662,3050280.21465708,4745393.60854292,0
3355500,3355500,4745393.60854292,0
3050280.21465709,3635182.40423662,4745393.60854292,0
2721845.95507108,3887198.87539385,4745393.60854292,0
2372696.80427146,4109631.41595448,4745393.60854292,0.0218276180966953
2005489.99811783,4300787.1799764,4745393.60854292,0.711542578495076
1623020.20213056,4459211.3566724,4745393.60854292,1
1228198.24239868,4583698.24239868,4745393.60854292,1
824028.952435777,4673300.41678765,4745393.60854292,1
413588.304582549,4727335.95318891,4745393.60854292,1
2.9057155466982e-10,4745393.60854292,4745393.60854292,1
-413588.304582547,4727335.95318891,4745393.60854292,1
-824028.952435776,4673300.41678765,4745393.60854292,1
